DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO OF TRADES,SYMBOL,Indicator_0,Indicator_1,Indicator_2,Indicator_3,Signal,Remark,Stop Loss,Target,Entry_Price,Exit_Price,PNL,PNL%,Total PNL
2022-05-12,EQ,1321.1,1326.8,1293.0,1348.6,1302.5,1303.05,1307.63,1725.0,1292.0,11191145,14633865531.95,411521,HDFCBANK,1326.8,1308.714999999999,1326.8,1308.714999999999,Hold,,,,,,,,
2022-05-13,EQ,1310.05,1318.0,1287.0,1303.05,1292.5,1291.35,1301.55,1725.0,1287.0,8384119,10912331002.7,278869,HDFCBANK,1318.0,1315.0799999999992,1318.0,1315.0799999999992,Buy,crossover,1291.195123320556,1291.582315019166,1291.35,,,,
2022-05-16,EQ,1299.0,1312.0,1285.3,1291.35,1308.0,1305.1,1301.12,1725.0,1285.3,4902178,6378342592.45,165187,HDFCBANK,1312.0,1325.1499999999992,1312.0,1325.1499999999992,Sell,Target Hit,1291.195123320556,1291.582315019166,1291.35,1305.1,13.75,1.06477717117745,-1584.8499999999997
2022-05-17,EQ,1312.6,1317.0,1298.2,1305.1,1316.0,1314.0,1309.07,1725.0,1285.3,8320722,10892432064.4,204025,HDFCBANK,1317.0,1334.794999999999,1317.0,1334.794999999999,Hold,,,,,,,,
2022-05-18,EQ,1324.05,1333.3,1310.0,1314.0,1315.85,1313.9,1321.44,1725.0,1285.3,7866192,10394668975.65,206774,HDFCBANK,1333.3,1342.289999999999,1333.3,1342.289999999999,Hold,,,,,,,,
2022-05-19,EQ,1286.2,1296.4,1278.3,1313.9,1290.45,1287.05,1286.32,1725.0,1278.3,10268753,13208858469.15,271471,HDFCBANK,1296.4,1350.384999999999,1296.4,1350.384999999999,Hold,,,,,,,,
2022-05-20,EQ,1303.0,1324.2,1292.35,1287.05,1323.45,1320.95,1311.98,1725.0,1278.3,6959675,9130982889.25,168094,HDFCBANK,1324.2,1360.1899999999991,1324.2,1360.1899999999991,Hold,,,,,,,,
2022-05-23,EQ,1314.0,1329.95,1299.1,1320.95,1301.3,1304.0,1319.39,1725.0,1278.3,9743160,12855045365.5,189598,HDFCBANK,1329.95,1366.124999999999,1329.95,1366.124999999999,Hold,,,,,,,,
2022-05-24,EQ,1300.0,1325.0,1296.9,1304.0,1320.0,1318.95,1313.26,1725.0,1278.3,6435398,8451379583.55,172378,HDFCBANK,1325.0,1373.5699999999993,1325.0,1373.5699999999993,Hold,,,,,,,,
2022-05-25,EQ,1330.0,1335.95,1323.2,1318.95,1327.5,1328.8,1329.41,1725.0,1278.3,6443556,8566144702.45,212264,HDFCBANK,1335.95,1377.934999999999,1335.95,1377.934999999999,Hold,,,,,,,,
2022-05-26,EQ,1342.15,1371.0,1340.0,1328.8,1369.0,1366.7,1355.58,1725.0,1278.3,13496214,18295260027.75,380760,HDFCBANK,1371.0,1381.7949999999992,1371.0,1381.7949999999992,Hold,,,,,,,,
2022-05-27,EQ,1371.8,1394.7,1370.75,1366.7,1393.4,1392.05,1384.2,1725.0,1278.3,12015859,16632315263.75,196266,HDFCBANK,1394.7,1382.894999999999,1394.7,1382.894999999999,Hold,,,,,,,,
2022-05-30,EQ,1410.25,1420.5,1398.45,1392.05,1401.0,1401.55,1409.32,1725.0,1278.3,6312337,8896129502.8,191283,HDFCBANK,1420.5,1378.7999999999993,1420.5,1378.7999999999993,Hold,,,,,,,,
2022-05-31,EQ,1395.9,1404.8,1380.0,1401.55,1384.0,1388.95,1396.23,1725.0,1278.3,6742694,9414334821.1,178695,HDFCBANK,1404.8,1371.3049999999994,1404.8,1371.3049999999994,Hold,,,,,,,,
2022-06-01,EQ,1380.0,1400.45,1379.15,1388.95,1396.1,1394.85,1391.06,1725.0,1278.3,6045948,8410276065.05,152770,HDFCBANK,1400.45,1363.6099999999992,1400.45,1363.6099999999992,Hold,,,,,,,,
2022-06-02,EQ,1387.25,1388.0,1378.6,1394.85,1385.2,1385.1,1383.53,1725.0,1278.3,5737510,7938005254.7,160429,HDFCBANK,1388.0,1354.8699999999994,1388.0,1354.8699999999994,Hold,,,,,,,,
2022-06-03,EQ,1398.3,1400.75,1376.3,1385.1,1379.0,1380.3,1388.75,1725.0,1278.3,3478622,4830949975.05,174541,HDFCBANK,1400.75,1344.4899999999993,1400.75,1344.4899999999993,Hold,,,,,,,,
2022-06-06,EQ,1376.3,1387.0,1360.65,1380.3,1377.0,1378.45,1380.25,1725.0,1278.3,3086633,4260332744.2,126359,HDFCBANK,1387.0,1335.4349999999993,1387.0,1335.4349999999993,Hold,,,,,,,,
2022-06-07,EQ,1362.0,1374.3,1354.1,1378.45,1362.15,1362.6,1362.41,1725.0,1278.3,5126983,6985065721.75,133385,HDFCBANK,1374.3,1329.8049999999992,1374.3,1329.8049999999992,Hold,,,,,,,,
2022-06-08,EQ,1373.3,1381.0,1357.0,1362.6,1366.0,1367.4,1369.67,1725.0,1278.3,2993294,4099830912.8,108646,HDFCBANK,1381.0,1327.1999999999991,1381.0,1327.1999999999991,Hold,,,,,,,,
2022-06-09,EQ,1362.25,1382.05,1357.15,1367.4,1379.6,1377.7,1368.42,1725.0,1278.3,3655908,5002826094.5,149498,HDFCBANK,1382.05,1323.4849999999992,1382.05,1323.4849999999992,Hold,,,,,,,,
2022-06-10,EQ,1360.1,1367.95,1343.6,1377.7,1348.75,1351.1,1351.94,1725.0,1278.3,4577715,6188800152.6,159998,HDFCBANK,1367.95,1319.229999999999,1367.95,1319.229999999999,Hold,,,,,,,,
2022-06-13,EQ,1323.6,1330.0,1308.3,1351.1,1329.0,1326.6,1318.54,1725.0,1278.3,5446286,7181145207.65,269494,HDFCBANK,1330.0,1319.4999999999989,1330.0,1319.4999999999989,Hold,,,,,,,,
2022-06-14,EQ,1311.25,1326.0,1305.0,1326.6,1314.0,1312.0,1316.04,1725.0,1278.3,5935178,7810916645.65,247100,HDFCBANK,1326.0,1322.4649999999988,1326.0,1322.4649999999988,Buy,crossover,1311.8475609756097,1312.2286585365853,1312.0,,,,
2022-06-15,EQ,1301.65,1315.8,1298.4,1312.0,1308.45,1307.45,1307.49,1725.0,1278.3,5905235,7721044050.45,239871,HDFCBANK,1315.8,1325.8549999999989,1315.8,1325.8549999999989,Sell,Stop Loss,1311.8475609756097,1312.2286585365853,1312.0,1307.45,-4.5499999999999545,-0.34679878048780144,-1589.3999999999996
2022-06-16,EQ,1310.0,1320.55,1278.0,1307.45,1279.45,1281.3,1297.76,1725.0,1278.0,6084596,7896314988.4,269747,HDFCBANK,1320.55,1329.5049999999987,1320.55,1329.5049999999987,Hold,,,,,,,,
2022-06-17,EQ,1275.0,1299.0,1271.6,1281.3,1296.7,1289.75,1282.59,1725.0,1271.6,7361961,9442347329.35,293741,HDFCBANK,1299.0,1336.1749999999988,1299.0,1336.1749999999988,Hold,,,,,,,,
2022-06-20,EQ,1304.7,1325.0,1294.15,1289.75,1321.95,1322.15,1313.17,1725.0,1271.6,7968420,10463910206.85,214315,HDFCBANK,1325.0,1342.574999999999,1325.0,1342.574999999999,Hold,,,,,,,,
2022-06-21,EQ,1336.9,1354.0,1324.05,1322.15,1333.7,1336.55,1341.22,1725.0,1271.6,6610342,8865941646.1,190833,HDFCBANK,1354.0,1345.9249999999988,1354.0,1345.9249999999988,Buy,crossover,1336.4003610040777,1336.7744584938835,1336.55,,,,
2022-06-22,EQ,1332.25,1336.95,1323.2,1336.55,1325.9,1330.25,1329.7,1725.0,1271.6,4079849,5424972795.2,144197,HDFCBANK,1336.95,1347.529999999999,1336.95,1347.529999999999,Sell,Stop Loss,1336.4003610040777,1336.7744584938835,1336.55,1330.25,-6.2999999999999545,-0.47136283715535926,-1595.6999999999996
2022-06-23,EQ,1330.5,1348.0,1318.5,1330.25,1336.6,1335.15,1336.91,1725.0,1271.6,7686122,10275634335.15,224102,HDFCBANK,1348.0,1351.629999999999,1348.0,1351.629999999999,Hold,,,,,,,,
2022-06-24,EQ,1338.55,1361.65,1338.55,1335.15,1355.0,1353.8,1354.94,1725.0,1271.6,4006716,5428848372.95,265751,HDFCBANK,1361.65,1357.694999999999,1361.65,1357.694999999999,Hold,,,,,,,,
2022-06-27,EQ,1370.0,1376.0,1352.0,1353.8,1355.9,1356.25,1362.63,1725.0,1271.6,4902082,6679721013.6,153532,HDFCBANK,1376.0,1362.0249999999992,1376.0,1362.0249999999992,Buy,crossover,1356.102534562212,1356.471198156682,1356.25,,,,
2022-06-28,EQ,1344.0,1351.0,1338.4,1356.25,1349.9,1345.9,1344.55,1725.0,1271.6,4885287,6568495136.05,170596,HDFCBANK,1351.0,1367.014999999999,1351.0,1367.014999999999,Sell,Stop Loss,1356.102534562212,1356.471198156682,1356.25,1345.9,-10.349999999999909,-0.7631336405529886,-1606.0499999999995
2022-06-29,EQ,1331.25,1350.75,1331.25,1345.9,1343.8,1343.95,1343.41,1725.0,1271.6,4997023,6713040907.65,155488,HDFCBANK,1350.75,1371.604999999999,1350.75,1371.604999999999,Hold,,,,,,,,
2022-06-30,EQ,1336.0,1354.0,1336.0,1343.95,1344.0,1348.0,1346.87,1725.0,1271.6,6237911,8401664068.5,153516,HDFCBANK,1354.0,1372.994999999999,1354.0,1372.994999999999,Hold,,,,,,,,
2022-07-01,EQ,1343.95,1360.0,1330.05,1348.0,1354.95,1353.75,1346.28,1725.0,1271.6,5736226,7722538774.5,147092,HDFCBANK,1360.0,1373.2999999999988,1360.0,1373.2999999999988,Hold,,,,,,,,
2022-07-04,EQ,1353.7,1360.2,1342.25,1353.75,1356.55,1355.65,1352.23,1725.0,1271.6,4243740,5738508714.75,122056,HDFCBANK,1360.2,1374.1299999999987,1360.2,1374.1299999999987,Hold,,,,,,,,
2022-07-05,EQ,1364.0,1379.35,1348.3,1355.65,1349.05,1352.6,1366.82,1725.0,1271.6,7162859,9790334619.55,175254,HDFCBANK,1379.35,1373.3199999999988,1379.35,1373.3199999999988,Hold,,,,,,,,
2022-07-06,EQ,1348.0,1373.4,1347.1,1352.6,1371.55,1371.25,1365.48,1725.0,1271.6,7524539,10274605412.4,175408,HDFCBANK,1373.4,1372.8649999999986,1373.4,1372.8649999999986,Hold,,,,,,,,
2022-07-07,EQ,1380.0,1398.0,1374.45,1371.25,1395.0,1395.8,1387.53,1725.0,1271.6,8871571,12309603700.5,177340,HDFCBANK,1398.0,1372.2449999999985,1398.0,1372.2449999999985,Hold,,,,,,,,
2022-07-08,EQ,1410.0,1410.0,1394.75,1395.8,1395.8,1397.1,1402.07,1725.0,1271.6,6237015,8744724388.5,122217,HDFCBANK,1410.0,1368.7399999999986,1410.0,1368.7399999999986,Hold,,,,,,,,
2022-07-11,EQ,1394.0,1409.9,1393.25,1397.1,1403.2,1406.15,1403.07,1725.0,1271.6,3731440,5235481481.55,115690,HDFCBANK,1409.9,1368.2799999999986,1409.9,1368.2799999999986,Hold,,,,,,,,
2022-07-12,EQ,1405.25,1405.25,1389.4,1406.15,1391.2,1391.8,1395.12,1725.0,1271.6,4938487,6889788254.6,107652,HDFCBANK,1405.25,1367.3249999999987,1405.25,1367.3249999999987,Hold,,,,,,,,
2022-07-13,EQ,1390.0,1394.2,1354.25,1391.8,1359.55,1357.85,1371.2,1725.0,1271.6,7972805,10932296276.95,185857,HDFCBANK,1394.2,1367.5199999999988,1394.2,1367.5199999999988,Hold,,,,,,,,
2022-07-14,EQ,1362.0,1372.65,1349.25,1357.85,1352.0,1351.05,1359.74,1725.0,1271.6,5186205,7051894375.95,156703,HDFCBANK,1372.65,1372.1749999999988,1372.65,1372.1749999999988,Buy,crossover,1350.9019669886384,1351.2720495170422,1351.05,,,,
2022-07-15,EQ,1353.0,1364.9,1346.8,1351.05,1364.0,1362.05,1357.6,1725.0,1271.6,6797823,9228735489.2,126512,HDFCBANK,1364.9,1378.7549999999987,1364.9,1378.7549999999987,Sell,Target Hit,1350.9019669886384,1351.2720495170422,1351.05,1362.05,11.0,0.814181562488435,-1595.0499999999995
2022-07-18,EQ,1348.0,1366.1,1342.05,1362.05,1348.2,1347.55,1347.82,1725.0,1271.6,10166110,13702125272.85,291810,HDFCBANK,1366.1,1385.969999999999,1366.1,1385.969999999999,Hold,,,,,,,,
2022-07-19,EQ,1337.0,1358.55,1337.0,1347.55,1348.2,1348.05,1349.05,1725.0,1271.6,7896269,10652452469.15,141741,HDFCBANK,1358.55,1395.829999999999,1358.55,1395.829999999999,Hold,,,,,,,,
2022-07-20,EQ,1359.9,1371.1,1355.25,1348.05,1363.55,1365.05,1364.16,1725.0,1271.6,10173931,13878862594.9,279863,HDFCBANK,1371.1,1404.049999999999,1371.1,1404.049999999999,Hold,,,,,,,,
2022-07-21,EQ,1360.55,1369.5,1358.1,1365.05,1363.0,1360.75,1363.06,1725.0,1271.6,6320139,8614710412.0,158369,HDFCBANK,1369.5,1410.9049999999993,1369.5,1410.9049999999993,Hold,,,,,,,,
2022-07-22,EQ,1366.0,1397.0,1362.4,1360.75,1394.4,1392.5,1384.48,1725.0,1271.6,6364796,8811947079.7,190910,HDFCBANK,1397.0,1418.019999999999,1397.0,1418.019999999999,Hold,,,,,,,,
2022-07-25,EQ,1395.0,1404.6,1383.3,1392.5,1394.0,1396.6,1393.4,1725.0,1271.6,5071563,7066700506.25,156586,HDFCBANK,1404.6,1421.474999999999,1404.6,1421.474999999999,Hold,,,,,,,,
2022-07-26,EQ,1396.0,1402.0,1386.3,1396.6,1390.6,1393.75,1395.38,1725.0,1271.6,4263982,5949886417.25,115649,HDFCBANK,1402.0,1428.019999999999,1402.0,1428.019999999999,Hold,,,,,,,,
2022-07-27,EQ,1388.9,1406.0,1384.25,1393.75,1404.4,1404.4,1399.8,1725.0,1271.6,4606389,6448018339.8,131184,HDFCBANK,1406.0,1435.274999999999,1406.0,1435.274999999999,Hold,,,,,,,,
2022-07-28,EQ,1415.05,1424.0,1411.0,1404.4,1416.0,1416.85,1419.21,1725.0,1271.6,8710203,12361605197.85,213161,HDFCBANK,1424.0,1443.404999999999,1424.0,1443.404999999999,Hold,,,,,,,,
2022-07-29,EQ,1438.0,1438.6,1415.3,1416.85,1436.4,1434.2,1428.73,1725.0,1271.6,10009868,14301385368.8,241020,HDFCBANK,1438.6,1450.234999999999,1438.6,1450.234999999999,Hold,,,,,,,,
2022-08-01,EQ,1439.0,1448.45,1430.05,1434.2,1442.9,1446.15,1440.76,1725.0,1271.6,6596518,9504016259.35,146180,HDFCBANK,1448.45,1457.0299999999988,1448.45,1457.0299999999988,Hold,,,,,,,,
2022-08-02,EQ,1442.0,1444.6,1423.05,1446.15,1424.95,1430.25,1431.6,1725.0,1271.6,7518255,10763137989.2,165021,HDFCBANK,1444.6,1463.4049999999988,1444.6,1463.4049999999988,Hold,,,,,,,,
2022-08-03,EQ,1424.95,1435.75,1417.0,1430.25,1433.25,1433.6,1427.43,1725.0,1271.6,5487749,7833355196.55,206821,HDFCBANK,1435.75,1471.5499999999988,1435.75,1471.5499999999988,Hold,,,,,,,,
2022-08-04,EQ,1440.0,1446.7,1412.95,1433.6,1429.35,1431.9,1431.33,1725.0,1271.6,6006103,8596734035.35,228173,HDFCBANK,1446.7,1477.4949999999988,1446.7,1477.4949999999988,Hold,,,,,,,,
2022-08-05,EQ,1433.0,1436.95,1421.15,1431.9,1426.05,1427.05,1429.21,1725.0,1271.6,4634491,6623649945.65,121554,HDFCBANK,1436.95,1481.3399999999988,1436.95,1481.3399999999988,Hold,,,,,,,,
2022-08-08,EQ,1428.0,1464.5,1427.1,1427.05,1461.35,1462.05,1454.57,1725.0,1271.6,7678868,11169457261.65,207907,HDFCBANK,1464.5,1485.2149999999988,1464.5,1485.2149999999988,Hold,,,,,,,,
2022-08-10,EQ,1461.35,1471.5,1449.05,1462.05,1465.0,1466.3,1464.71,1725.0,1271.6,8676551,12708637823.2,219403,HDFCBANK,1471.5,1486.294999999999,1471.5,1486.294999999999,Hold,,,,,,,,
2022-08-11,EQ,1486.5,1491.0,1474.55,1466.3,1480.0,1485.7,1483.63,1725.0,1271.6,9150883,13576483134.0,236473,HDFCBANK,1491.0,1486.1499999999992,1491.0,1486.1499999999992,Hold,,,,,,,,
2022-08-12,EQ,1485.0,1489.3,1475.95,1485.7,1483.95,1485.15,1484.0,1725.0,1271.6,4425185,6566982475.55,175766,HDFCBANK,1489.3,1484.089999999999,1489.3,1484.089999999999,Hold,,,,,,,,
2022-08-16,EQ,1494.8,1508.5,1488.05,1485.15,1501.8,1502.15,1501.93,1725.0,1271.6,6281878,9434964816.8,172125,HDFCBANK,1508.5,1479.514999999999,1508.5,1479.514999999999,Hold,,,,,,,,
2022-08-17,EQ,1500.0,1512.75,1485.75,1502.15,1507.1,1509.9,1503.31,1725.0,1271.6,6192175,9308743851.9,190873,HDFCBANK,1512.75,1477.9099999999992,1512.75,1477.9099999999992,Hold,,,,,,,,
2022-08-18,EQ,1500.0,1513.9,1499.65,1509.9,1511.0,1511.7,1507.5,1725.0,1271.6,4171069,6287879823.1,126031,HDFCBANK,1513.9,1474.134999999999,1513.9,1474.134999999999,Hold,,,,,,,,
2022-08-19,EQ,1510.0,1512.0,1490.0,1511.7,1492.35,1493.05,1498.24,1725.0,1271.6,4031851,6040684835.5,147346,HDFCBANK,1512.0,1471.514999999999,1512.0,1471.514999999999,Hold,,,,,,,,
2022-08-22,EQ,1484.8,1488.35,1467.7,1493.05,1468.7,1470.35,1474.4,1725.0,1271.6,4117033,6070140731.7,122931,HDFCBANK,1488.35,1471.714999999999,1488.35,1471.714999999999,Hold,,,,,,,,
2022-08-23,EQ,1453.3,1475.95,1450.4,1470.35,1471.5,1465.8,1461.68,1725.0,1271.6,7483442,10938431495.85,144071,HDFCBANK,1475.95,1473.614999999999,1475.95,1473.614999999999,Hold,,,,,,,,
2022-08-24,EQ,1461.9,1475.5,1459.2,1465.8,1475.0,1472.85,1467.34,1725.0,1271.6,6727760,9871897938.5,140656,HDFCBANK,1475.5,1475.264999999999,1475.5,1475.264999999999,Hold,,,,,,,,
2022-08-25,EQ,1479.9,1486.8,1457.0,1472.85,1462.95,1464.85,1477.82,1725.0,1271.6,5911520,8736166442.2,127054,HDFCBANK,1486.8,1477.739999999999,1486.8,1477.739999999999,Hold,,,,,,,,
2022-08-26,EQ,1472.05,1481.8,1461.2,1464.85,1466.0,1465.1,1471.45,1725.0,1271.6,3853088,5669634958.8,128698,HDFCBANK,1481.8,1481.114999999999,1481.8,1481.114999999999,Buy,crossover,1464.9634905467203,1465.3047641799194,1465.1,,,,
2022-08-29,EQ,1437.0,1446.0,1428.6,1465.1,1442.0,1439.4,1438.69,1725.0,1271.6,4326589,6224608203.95,187389,HDFCBANK,1446.0,1483.959999999999,1446.0,1483.959999999999,Sell,Stop Loss,1464.9634905467203,1465.3047641799194,1465.1,1439.4,-25.699999999999818,-1.7541464746433568,-1620.7499999999993
2022-08-30,EQ,1446.45,1489.95,1443.1,1439.4,1483.65,1486.1,1468.87,1725.0,1271.6,5067700,7443785303.75,192942,HDFCBANK,1489.95,1491.329999999999,1489.95,1491.329999999999,Hold,,,,,,,,
2022-09-01,EQ,1464.75,1489.45,1459.0,1486.1,1471.0,1472.15,1469.61,1725.0,1271.6,11201568,16461981807.55,182041,HDFCBANK,1489.45,1495.584999999999,1489.45,1495.584999999999,Hold,,,,,,,,
2022-09-02,EQ,1472.15,1490.5,1465.2,1472.15,1482.0,1485.5,1477.45,1725.0,1271.6,6019043,8892860828.1,119285,HDFCBANK,1490.5,1500.4399999999991,1490.5,1500.4399999999991,Hold,,,,,,,,
2022-09-05,EQ,1486.1,1499.0,1484.1,1485.5,1494.0,1495.05,1493.54,1725.0,1271.6,6065966,9059754660.0,128519,HDFCBANK,1499.0,1501.164999999999,1499.0,1501.164999999999,Hold,,,,,,,,
2022-09-06,EQ,1498.9,1506.65,1486.45,1495.05,1489.0,1489.35,1497.95,1725.0,1271.6,6119348,9166492283.65,115379,HDFCBANK,1506.65,1501.9199999999992,1506.65,1501.9199999999992,Buy,crossover,1489.2157132306038,1489.551430154094,1489.35,,,,
2022-09-07,EQ,1471.3,1490.0,1471.3,1489.35,1483.05,1482.3,1483.04,1725.0,1271.6,4888103,7249268552.2,89838,HDFCBANK,1490.0,1505.0549999999992,1490.0,1505.0549999999992,Sell,Stop Loss,1489.2157132306038,1489.551430154094,1489.35,1482.3,-7.0499999999999545,-0.4733608621210565,-1627.7999999999993
2022-09-08,EQ,1490.1,1500.0,1482.15,1482.3,1496.65,1497.6,1491.81,1725.0,1271.6,5582345,8327793778.2,105543,HDFCBANK,1500.0,1508.6599999999994,1500.0,1508.6599999999994,Hold,,,,,,,,
2022-09-09,EQ,1496.2,1509.0,1494.05,1497.6,1498.0,1498.6,1501.98,1725.0,1271.6,7564444,11361670171.7,159222,HDFCBANK,1509.0,1507.4999999999993,1509.0,1507.4999999999993,Hold,,,,,,,,
2022-09-12,EQ,1500.0,1504.0,1490.0,1498.6,1491.6,1493.55,1498.08,1725.0,1271.6,5540246,8299719758.65,158509,HDFCBANK,1504.0,1502.2549999999992,1504.0,1502.2549999999992,Hold,,,,,,,,
2022-09-13,EQ,1498.9,1515.9,1498.55,1493.55,1514.35,1513.1,1509.49,1725.0,1271.6,6500983,9813139426.55,178976,HDFCBANK,1515.9,1495.5649999999991,1515.9,1495.5649999999991,Hold,,,,,,,,
2022-09-14,EQ,1494.05,1538.9,1492.35,1513.1,1525.1,1528.65,1519.3,1725.0,1271.6,10109880,15359982950.0,266662,HDFCBANK,1538.9,1485.6399999999992,1538.9,1485.6399999999992,Hold,,,,,,,,
2022-09-15,EQ,1530.0,1540.95,1512.0,1528.65,1520.5,1520.7,1525.41,1725.0,1271.6,6769686,10326531542.6,209664,HDFCBANK,1540.95,1471.729999999999,1540.95,1471.729999999999,Hold,,,,,,,,
2022-09-16,EQ,1503.1,1514.7,1483.0,1520.7,1497.5,1492.75,1499.18,1725.0,1271.6,10280023,15411585013.35,204150,HDFCBANK,1514.7,1457.894999999999,1514.7,1457.894999999999,Hold,,,,,,,,
2022-09-19,EQ,1489.0,1514.0,1480.0,1492.75,1504.25,1502.6,1501.17,1725.0,1271.6,6038019,9064064674.3,123407,HDFCBANK,1514.0,1450.7549999999992,1514.0,1450.7549999999992,Hold,,,,,,,,
2022-09-20,EQ,1514.0,1524.0,1509.9,1502.6,1517.55,1520.7,1518.57,1725.0,1271.6,5390834,8186358426.6,125775,HDFCBANK,1524.0,1441.8149999999991,1524.0,1441.8149999999991,Hold,,,,,,,,
2022-09-21,EQ,1508.0,1521.5,1505.0,1520.7,1517.4,1518.35,1515.55,1725.0,1271.6,4536152,6874779529.4,129113,HDFCBANK,1521.5,1435.0449999999992,1521.5,1435.0449999999992,Hold,,,,,,,,
2022-09-22,EQ,1502.0,1510.15,1482.75,1518.35,1486.2,1486.0,1494.95,1725.0,1271.6,6024072,9005666828.65,130337,HDFCBANK,1510.15,1426.9099999999992,1510.15,1426.9099999999992,Hold,,,,,,,,
2022-09-23,EQ,1472.35,1475.0,1437.0,1486.0,1447.0,1446.15,1451.15,1725.0,1271.6,7903126,11468624906.55,254765,HDFCBANK,1475.0,1421.389999999999,1475.0,1421.389999999999,Hold,,,,,,,,
2022-09-26,EQ,1425.35,1436.45,1418.0,1446.15,1429.8,1426.65,1426.27,1725.0,1271.6,4461743,6363659216.05,183001,HDFCBANK,1436.45,1418.2749999999992,1436.45,1418.2749999999992,Hold,,,,,,,,
2022-09-27,EQ,1432.4,1440.0,1407.0,1426.65,1414.65,1413.85,1423.81,1725.0,1271.6,6319850,8998292829.25,181595,HDFCBANK,1440.0,1415.674999999999,1440.0,1415.674999999999,Buy,crossover,1413.7085422781765,1414.062186582735,1413.85,,,,
2022-09-28,EQ,1406.0,1410.6,1385.9,1413.85,1387.0,1389.55,1397.25,1725.0,1271.6,5908066,8255059324.45,215474,HDFCBANK,1410.6,1415.269999999999,1410.6,1415.269999999999,Sell,Stop Loss,1413.7085422781765,1414.062186582735,1413.85,1389.55,-24.299999999999955,-1.7187113201541857,-1652.0999999999992
2022-09-29,EQ,1396.3,1402.2,1378.8,1389.55,1381.5,1382.35,1387.85,1725.0,1271.6,7205194,9999718372.7,258296,HDFCBANK,1402.2,1415.674999999999,1402.2,1415.674999999999,Hold,,,,,,,,
2022-09-30,EQ,1378.8,1431.45,1365.0,1382.35,1422.05,1421.35,1407.93,1725.0,1271.6,7890878,11109799543.35,181624,HDFCBANK,1431.45,1421.339999999999,1431.45,1421.339999999999,Buy,crossover,1421.2092887044007,1421.5610669433988,1421.35,,,,
2022-10-03,EQ,1409.95,1417.85,1401.1,1421.35,1411.0,1413.2,1410.01,1725.0,1271.6,5770556,8136520348.45,147339,HDFCBANK,1417.85,1423.859999999999,1417.85,1423.859999999999,Sell,crossdown,1421.2092887044007,1421.5610669433988,1421.35,1453.0,31.65000000000009,2.2267562528582046,-1620.4499999999991
2022-10-04,EQ,1429.5,1458.0,1426.15,1413.2,1456.15,1453.0,1448.36,1725.0,1271.6,5769263,8355997412.35,130624,HDFCBANK,1458.0,1426.9249999999988,1458.0,1426.9249999999988,Hold,,,,,,,,
2022-10-06,EQ,1459.95,1462.6,1434.2,1453.0,1436.0,1437.0,1449.04,1725.0,1271.6,6274599,9092118877.7,170441,HDFCBANK,1462.6,1427.4899999999989,1462.6,1427.4899999999989,Hold,,,,,,,,
2022-10-07,EQ,1430.25,1434.95,1420.35,1437.0,1431.0,1430.8,1427.47,1725.0,1271.6,6648997,9491276053.8,160989,HDFCBANK,1434.95,1428.6699999999987,1434.95,1428.6699999999987,Buy,crossover,1430.6602180598265,1431.00967291026,1430.8,,,,
2022-10-10,EQ,1408.0,1426.0,1398.2,1430.8,1415.95,1415.0,1409.21,1725.0,1271.6,6554651,9236903280.05,215487,HDFCBANK,1426.0,1429.449999999999,1426.0,1429.449999999999,Sell,Stop Loss,1430.6602180598265,1431.00967291026,1430.8,1415.0,-15.799999999999955,-1.1042773273693007,-1636.249999999999
2022-10-11,EQ,1401.1,1417.0,1399.45,1415.0,1401.75,1400.65,1406.63,1725.0,1271.6,7260810,10213263445.8,134054,HDFCBANK,1417.0,1434.054999999999,1417.0,1434.054999999999,Hold,,,,,,,,
